'NATIVE',cycle,Seedling,Sapling,Pole,Adult,Native
NATIVE,609,110748,163606,31160,19922,325436
NATIVE,610,102816,168537,31182,19924,322459
NATIVE,611,96201,172364,31147,19936,319648
NATIVE,612,88777,176924,31150,19942,316793
NATIVE,613,85306,177457,31301,19941,314005
NATIVE,614,84300,175423,31544,19950,311217
NATIVE,615,83348,173253,31921,19971,308493
NATIVE,616,82336,171376,32103,19985,305800
NATIVE,617,93032,169568,32208,19985,314793
NATIVE,618,103726,168000,32079,19989,323794
NATIVE,619,114209,166374,31985,20014,332582
NATIVE,620,112868,164755,31879,20027,329529
NATIVE,621,110517,164171,31873,20036,326597
NATIVE,622,102567,169248,31882,20047,323744
NATIVE,623,96049,173014,31860,20061,320984
NATIVE,624,88634,177710,31810,20094,318248
NATIVE,625,85050,178400,31912,20117,315479
NATIVE,626,84083,176373,32140,20116,312712
NATIVE,627,83098,174263,32483,20122,309966
NATIVE,628,82141,172284,32649,20152,307226
NATIVE,629,93056,170495,32646,20183,316380
NATIVE,630,103720,168932,32498,20191,325341
NATIVE,631,114459,167303,32435,20196,334393
NATIVE,632,113121,165697,32353,20215,331386
NATIVE,633,110818,165027,32326,20225,328396
NATIVE,634,103021,169923,32399,20224,325567
NATIVE,635,96461,173647,32377,20225,322710
NATIVE,636,88920,178338,32325,20244,319827
NATIVE,637,85363,178984,32469,20256,317072
NATIVE,638,84367,177036,32705,20257,314365
NATIVE,639,83360,174920,33094,20250,311624
NATIVE,640,82394,173090,33244,20261,308989
NATIVE,641,93035,171348,33252,20276,317911
NATIVE,642,103889,169666,33090,20285,326930
NATIVE,643,114490,167987,33008,20284,335769
NATIVE,644,113186,166422,32919,20273,332800
NATIVE,645,110892,165786,32930,20264,329872
NATIVE,646,103033,170691,32953,20263,326940
NATIVE,647,96299,174307,32939,20264,323809
NATIVE,648,88841,178907,32934,20259,320941
NATIVE,649,85249,179548,33050,20271,318118
NATIVE,650,84290,177602,33268,20271,315431
NATIVE,651,83342,175479,33624,20278,312723
NATIVE,652,82394,173550,33794,20278,310016
NATIVE,653,93112,171800,33828,20294,319034
NATIVE,654,103641,170216,33687,20299,327843
NATIVE,655,114493,168585,33609,20302,336989
NATIVE,656,113130,166965,33528,20299,333922
NATIVE,657,110756,166330,33483,20320,330889
NATIVE,658,102831,171337,33480,20336,327984
NATIVE,659,96268,175083,33455,20344,325150
NATIVE,660,88839,179712,33473,20339,322363
NATIVE,661,85365,180351,33538,20350,319604
NATIVE,662,84339,178350,33771,20344,316804
NATIVE,663,83343,176206,34151,20355,314055
NATIVE,664,82350,174280,34347,20360,311337
NATIVE,665,93025,172522,34400,20368,320315
NATIVE,666,103707,170963,34214,20371,329255
NATIVE,667,114233,169386,34102,20373,338094
NATIVE,668,112858,167710,34056,20366,334990
NATIVE,669,110520,167088,34032,20358,331998
NATIVE,670,102549,172081,34092,20369,329091
NATIVE,671,96023,175745,34111,20389,326268
NATIVE,672,88569,180397,34082,20385,323433
NATIVE,673,85006,181024,34195,20390,320615
NATIVE,674,84006,179084,34370,20404,317864
NATIVE,675,83003,176912,34777,20412,315104
NATIVE,676,82066,174910,34959,20420,312355
NATIVE,677,92910,173096,35027,20425,321458
NATIVE,678,103539,171491,34897,20438,330365
NATIVE,679,114162,169869,34828,20446,339305
NATIVE,680,112826,168249,34757,20453,336285
NATIVE,681,110555,167620,34754,20462,333391
NATIVE,682,102742,172410,34783,20457,330392
NATIVE,683,96006,176153,34744,20470,327373
NATIVE,684,88531,180795,34698,20485,324509
NATIVE,685,85000,181340,34838,20489,321667
NATIVE,686,84063,179371,35088,20481,319003
NATIVE,687,83108,177143,35507,20478,316236
NATIVE,688,82118,175137,35694,20481,313430
NATIVE,689,92556,173386,35742,20478,322162
NATIVE,690,103323,171890,35616,20479,331308
NATIVE,691,113830,170223,35533,20483,340069
NATIVE,692,112516,168626,35431,20479,337052
NATIVE,693,110198,167926,35413,20473,334010
NATIVE,694,102352,172897,35431,20475,331155
NATIVE,695,95654,176667,35416,20473,328210
NATIVE,696,88261,181239,35408,20475,325383
NATIVE,697,84593,181937,35546,20471,322547
NATIVE,698,83603,179791,35751,20472,319617
NATIVE,699,82619,177512,36192,20465,316788
NATIVE,700,81633,175627,36341,20467,314068
NATIVE,701,92173,173747,36404,20470,322794
NATIVE,702,102627,172108,36256,20472,331463
NATIVE,703,113401,170403,36188,20473,340465
NATIVE,704,112093,168872,36076,20493,337534
NATIVE,705,109751,168199,36028,20493,334471
NATIVE,706,101892,173117,36042,20504,331555
NATIVE,707,95259,176790,36042,20507,328598
NATIVE,708,87833,181451,36004,20521,325809
NATIVE,709,84312,182007,36127,20528,322974
NATIVE,710,83327,179926,36340,20535,320128
NATIVE,711,82330,177706,36703,20542,317281
NATIVE,712,81356,175775,36896,20540,314567
NATIVE,713,91792,173962,36923,20551,323228
NATIVE,714,102366,172343,36752,20565,332026
NATIVE,715,112762,170794,36679,20578,340813
NATIVE,716,111452,169164,36597,20577,337790
NATIVE,717,109075,168533,36582,20584,334774
NATIVE,718,101174,173532,36595,20588,331889
NATIVE,719,94680,177202,36538,20600,329020
NATIVE,720,87328,181662,36523,20592,326105
NATIVE,721,83727,182378,36613,20604,323322
NATIVE,722,82772,180243,36801,20615,320431
NATIVE,723,81747,178015,37189,20615,317566
NATIVE,724,80791,176012,37379,20604,314786
NATIVE,725,91455,174176,37426,20619,323676
NATIVE,726,101907,172524,37285,20629,332345
NATIVE,727,112325,170870,37189,20634,341018
NATIVE,728,111008,169237,37100,20635,337980
NATIVE,729,108769,168543,37081,20627,335020
NATIVE,730,101092,173241,37101,20626,332060
NATIVE,731,94559,176876,37086,20622,329143
NATIVE,732,87167,181463,37062,20617,326309
NATIVE,733,83617,182058,37198,20609,323482
NATIVE,734,82608,180031,37428,20616,320683
NATIVE,735,81648,177804,37848,20617,317917
NATIVE,736,80740,175800,38041,20619,315200
NATIVE,737,91052,174038,38059,20625,323774
NATIVE,738,101630,172420,37914,20626,332590
NATIVE,739,112011,170812,37811,20623,341257
NATIVE,740,110661,169230,37734,20622,338247
NATIVE,741,108413,168521,37748,20619,335301
NATIVE,742,100616,173382,37751,20626,332375
NATIVE,743,94088,176991,37733,20625,329437
NATIVE,744,86782,181520,37706,20629,326637
NATIVE,745,83292,181959,37871,20636,323758
NATIVE,746,82305,179950,38102,20633,320990
NATIVE,747,81335,177634,38540,20649,318158
NATIVE,748,80385,175661,38751,20664,315461
NATIVE,749,90765,173751,38785,20681,323982
NATIVE,750,101092,172165,38645,20674,332576
NATIVE,751,111686,170555,38547,20683,341471
NATIVE,752,110389,168858,38437,20691,338375
NATIVE,753,108146,168204,38382,20700,335432
NATIVE,754,100479,172918,38411,20700,332508
NATIVE,755,93844,176551,38387,20719,329501
NATIVE,756,86555,180999,38365,20733,326652
NATIVE,757,83071,181515,38452,20758,323796
NATIVE,758,82105,179511,38671,20760,321047
NATIVE,759,81093,177344,39047,20756,318240
NATIVE,760,80173,175385,39207,20760,315525
NATIVE,761,90537,173486,39286,20773,324082
NATIVE,762,100912,171865,39121,20776,332674
NATIVE,763,111137,170241,39038,20777,341193
NATIVE,764,109873,168618,38956,20774,338221
NATIVE,765,107679,167915,38926,20793,335313
NATIVE,766,99944,172758,38948,20794,332444
NATIVE,767,93507,176300,38919,20788,329514
NATIVE,768,86133,180797,38862,20797,326589
NATIVE,769,82609,181427,39007,20804,323847
NATIVE,770,81642,179358,39209,20795,321004
NATIVE,771,80688,177225,39618,20791,318322
NATIVE,772,79767,175263,39724,20786,315540
NATIVE,773,90206,173511,39769,20784,324270
NATIVE,774,100505,171938,39608,20783,332834
NATIVE,775,110814,170262,39504,20776,341356
NATIVE,776,109591,168663,39418,20766,338438
NATIVE,777,107320,168043,39397,20770,335530
NATIVE,778,99695,172699,39382,20769,332545
NATIVE,779,93138,176319,39339,20766,329562
NATIVE,780,85907,180753,39321,20756,326737
NATIVE,781,82353,181335,39447,20756,323891
NATIVE,782,81418,179310,39658,20761,321147
NATIVE,783,80491,177194,40073,20763,318521
NATIVE,784,79508,175193,40267,20758,315726
NATIVE,785,89606,173371,40310,20769,324056
NATIVE,786,100002,171759,40130,20775,332666
NATIVE,787,110209,170051,40049,20769,341078
NATIVE,788,108924,168494,39952,20763,338133
NATIVE,789,106666,167826,39929,20761,335182
NATIVE,790,99077,172463,39943,20769,332252
NATIVE,791,92697,175948,39938,20776,329359
NATIVE,792,85440,180397,39898,20770,326505
NATIVE,793,81964,180950,40031,20773,323718
NATIVE,794,81035,178808,40254,20769,320866
NATIVE,795,80133,176692,40642,20761,318228
NATIVE,796,79279,174747,40853,20755,315634
NATIVE,797,89393,172845,40946,20748,323932
NATIVE,798,99448,171239,40783,20745,332215
NATIVE,799,109789,169649,40654,20752,340844
NATIVE,800,108520,168006,40545,20748,337819
NATIVE,801,106288,167368,40528,20744,334928
NATIVE,802,98676,172035,40548,20748,332007
NATIVE,803,92168,175638,40503,20751,329060
NATIVE,804,84973,180016,40466,20753,326208
NATIVE,805,81533,180693,40582,20749,323557
NATIVE,806,80566,178654,40751,20751,320722
NATIVE,807,79592,176385,41149,20751,317877
NATIVE,808,78654,174382,41373,20746,315155
NATIVE,809,88690,172617,41397,20739,323443
NATIVE,810,98801,171083,41240,20732,331856
NATIVE,811,108706,169449,41137,20733,340025
NATIVE,812,107473,167903,41050,20728,337154
NATIVE,813,105272,167228,41034,20724,334258
NATIVE,814,97607,172048,41046,20713,331414
NATIVE,815,91211,175585,41007,20705,328508
NATIVE,816,84088,179884,40965,20700,325637
NATIVE,817,80618,180412,41132,20690,322852
NATIVE,818,79673,178358,41398,20683,320112
NATIVE,819,78746,176199,41777,20682,317404
NATIVE,820,77779,174210,41934,20682,314605
NATIVE,821,87945,172408,41980,20679,323012
NATIVE,822,97907,170843,41813,20674,331237
NATIVE,823,107933,169257,41717,20677,339584
NATIVE,824,106724,167691,41619,20671,336705
NATIVE,825,104579,167000,41598,20670,333847
NATIVE,826,97162,171500,41651,20665,330978
NATIVE,827,90832,175001,41648,20662,328143
NATIVE,828,83616,179467,41636,20660,325379
NATIVE,829,80249,179966,41789,20658,322662
NATIVE,830,79383,177783,42029,20662,319857
NATIVE,831,78445,175680,42433,20649,317207
NATIVE,832,77556,173723,42582,20650,314511
NATIVE,833,87344,171887,42632,20650,322513
NATIVE,834,97447,170323,42495,20656,330921
NATIVE,835,107434,168738,42395,20638,339205
NATIVE,836,106167,167157,42302,20636,336262
NATIVE,837,103976,166366,42251,20638,333231
NATIVE,838,96600,170851,42287,20635,330373
NATIVE,839,90370,174175,42252,20641,327438
NATIVE,840,83179,178609,42193,20633,324614
NATIVE,841,79730,179158,42327,20636,321851
NATIVE,842,78751,177079,42547,20634,319011
NATIVE,843,77917,174810,42935,20626,316288
NATIVE,844,77031,172911,43124,20616,313682
NATIVE,845,86820,171151,43169,20615,321755
NATIVE,846,96501,169608,42997,20610,329716
NATIVE,847,106599,167924,42908,20602,338033
NATIVE,848,105389,166349,42792,20602,335132
NATIVE,849,103197,165603,42773,20598,332171
NATIVE,850,95705,170318,42780,20608,329411
NATIVE,851,89430,173801,42746,20604,326581
NATIVE,852,82487,178035,42701,20601,323824
NATIVE,853,79135,178521,42815,20612,321083
NATIVE,854,78176,176441,43063,20607,318287
NATIVE,855,77255,174198,43474,20615,315542
NATIVE,856,76341,172190,43656,20616,312803
NATIVE,857,86034,170427,43693,20606,320760
NATIVE,858,95767,168904,43536,20595,328802
NATIVE,859,105376,167306,43415,20586,336683
NATIVE,860,104124,165670,43333,20577,333704
NATIVE,861,101964,164992,43308,20568,330832
NATIVE,862,94538,169551,43338,20558,327985
NATIVE,863,88391,172883,43301,20548,325123
NATIVE,864,81394,177068,43282,20539,322283
NATIVE,865,78095,177529,43406,20534,319564
NATIVE,866,77188,175480,43657,20525,316850
NATIVE,867,76354,173288,44063,20519,314224
NATIVE,868,75506,171305,44251,20514,311576
NATIVE,869,85254,169568,44280,20507,319609
NATIVE,870,94897,167985,44131,20507,327520
NATIVE,871,104442,166400,44057,20492,335391
NATIVE,872,103176,164817,43964,20481,332438
NATIVE,873,101092,164032,43939,20472,329535
NATIVE,874,93777,168506,43956,20466,326705
NATIVE,875,87624,171929,43929,20458,323940
NATIVE,876,80765,176044,43896,20454,321159
NATIVE,877,77501,176480,44048,20441,318470
NATIVE,878,76628,174496,44269,20436,315829
NATIVE,879,75757,172301,44670,20432,313160
NATIVE,880,74854,170372,44898,20425,310549
NATIVE,881,84202,168592,44944,20410,318148
NATIVE,882,93799,167055,44790,20400,326044
NATIVE,883,103276,165436,44715,20392,333819
NATIVE,884,102018,163848,44613,20387,330866
NATIVE,885,99916,163133,44589,20380,328018
NATIVE,886,92702,167504,44592,20377,325175
NATIVE,887,86621,170921,44559,20373,322474
NATIVE,888,79814,175026,44502,20366,319708
NATIVE,889,76454,175538,44619,20358,316969
NATIVE,890,75628,173533,44846,20351,314358
NATIVE,891,74761,171338,45283,20347,311729
NATIVE,892,73926,169457,45467,20341,309191
NATIVE,893,83200,167698,45488,20338,316724
NATIVE,894,92501,166166,45316,20332,324315
NATIVE,895,102054,164630,45200,20327,332211
NATIVE,896,100895,163085,45110,20321,329411
NATIVE,897,98858,162363,45084,20314,326619
NATIVE,898,91717,166762,45093,20306,323878
NATIVE,899,85687,170007,45052,20299,321045
NATIVE,900,78959,174070,45010,20293,318332
NATIVE,901,75653,174492,45196,20286,315627
NATIVE,902,74756,172469,45427,20278,312930
NATIVE,903,73894,170258,45869,20269,310290
NATIVE,904,73070,168274,46087,20271,307702
NATIVE,905,82323,166502,46141,20266,315232
NATIVE,906,91526,164917,45989,20260,322692
NATIVE,907,100715,163355,45896,20257,330223
NATIVE,908,99507,161807,45811,20250,327375
NATIVE,909,97448,161154,45796,20244,324642
NATIVE,910,90431,165457,45836,20238,321962
NATIVE,911,84513,168711,45821,20231,319276
NATIVE,912,77790,172760,45797,20223,316570
NATIVE,913,74596,173148,45964,20217,313925
NATIVE,914,73745,171204,46213,20211,311373
NATIVE,915,72855,169020,46640,20199,308714
NATIVE,916,71981,167129,46833,20193,306136
NATIVE,917,81270,165392,46837,20195,313694
NATIVE,918,90414,163852,46649,20201,321116
NATIVE,919,99604,162370,46520,20200,328694
NATIVE,920,98411,160830,46418,20199,325858
NATIVE,921,96388,160049,46393,20192,323022
NATIVE,922,89379,164285,46418,20185,320267
NATIVE,923,83514,167456,46375,20175,317520
NATIVE,924,76880,171416,46358,20168,314822
NATIVE,925,73703,171845,46501,20152,312201
NATIVE,926,72860,169865,46726,20153,309604
NATIVE,927,71985,167814,47098,20152,307049
NATIVE,928,71148,165942,47227,20147,304464
NATIVE,929,80073,164205,47244,20151,311673
NATIVE,930,89267,162683,47058,20170,319178
NATIVE,931,98301,161136,46946,20176,326559
NATIVE,932,97132,159557,46851,20172,323712
NATIVE,933,95160,158747,46819,20166,320892
NATIVE,934,88279,162890,46816,20160,318145
NATIVE,935,82584,165922,46812,20154,315472
NATIVE,936,76102,169870,46793,20158,312923
NATIVE,937,72925,170268,46945,20148,310286
NATIVE,938,72090,168356,47148,20168,307762
NATIVE,939,71204,166205,47541,20195,305145
NATIVE,940,70363,164359,47669,20215,302606
NATIVE,941,79183,162685,47690,20217,309775
NATIVE,942,88056,161172,47456,20254,316938
NATIVE,943,97179,159637,47344,20283,324443
NATIVE,944,96027,158073,47204,20299,321603
NATIVE,945,93995,157358,47117,20309,318779
NATIVE,946,87241,161440,47096,20309,316086
NATIVE,947,81525,164581,47035,20303,313444
NATIVE,948,75116,168373,47001,20304,310794
NATIVE,949,71982,168787,47117,20299,308185
NATIVE,950,71122,166843,47338,20307,305610
NATIVE,951,70328,164681,47772,20321,303102
NATIVE,952,69543,162910,47902,20341,300696
NATIVE,953,78303,161158,47926,20351,307738
NATIVE,954,87143,159634,47731,20363,314871
NATIVE,955,95900,158097,47606,20373,321976
NATIVE,956,94746,156576,47459,20393,319174
NATIVE,957,92782,155984,47430,20397,316593
NATIVE,958,85879,160215,47421,20401,313916
NATIVE,959,80390,163133,47388,20404,311315
NATIVE,960,73962,166987,47292,20410,308651
NATIVE,961,70894,167372,47419,20402,306087
NATIVE,962,70076,165478,47632,20410,303596
NATIVE,963,69308,163370,48010,20434,301122
NATIVE,964,68495,161521,48144,20445,298605
NATIVE,965,77304,159857,48127,20456,305744
NATIVE,966,86001,158435,47928,20479,312843
NATIVE,967,94743,156954,47803,20492,319992
NATIVE,968,93628,155520,47653,20514,317315
NATIVE,969,91792,154818,47565,20526,314701
NATIVE,970,85227,158719,47546,20525,312017
NATIVE,971,79688,161685,47528,20524,309425
NATIVE,972,73403,165481,47497,20529,306910
NATIVE,973,70389,165870,47606,20520,304385
NATIVE,974,69577,163972,47798,20543,301890
NATIVE,975,68736,161770,48163,20552,299221
NATIVE,976,67953,159979,48331,20552,296815
NATIVE,977,76404,158299,48314,20564,303581
NATIVE,978,85132,156864,48110,20598,310704
NATIVE,979,93729,155426,47977,20621,317753
NATIVE,980,92636,153950,47804,20642,315032
NATIVE,981,90756,153275,47738,20643,312412
NATIVE,982,84198,157254,47733,20650,309835
NATIVE,983,78651,160228,47675,20652,307206
NATIVE,984,72439,163961,47631,20661,304692
NATIVE,985,69443,164226,47801,20651,302121
NATIVE,986,68598,162374,48012,20658,299642
NATIVE,987,67762,160283,48392,20683,297120
NATIVE,988,67004,158474,48529,20702,294709
NATIVE,989,75371,156788,48547,20714,301420
NATIVE,990,83689,155329,48316,20747,308081
NATIVE,991,92306,153865,48151,20784,315106
NATIVE,992,91168,152501,48007,20801,312477
NATIVE,993,89316,151770,47962,20811,309859
NATIVE,994,82856,155678,47972,20825,307331
NATIVE,995,77407,158516,47938,20820,304681
NATIVE,996,71274,162133,47870,20832,302109
NATIVE,997,68365,162405,48016,20827,299613
NATIVE,998,67560,160536,48181,20838,297115
NATIVE,999,66754,158541,48537,20868,294700
NATIVE,1000,65991,156670,48709,20887,292257
NATIVE,1001,74272,155042,48732,20900,298946
NATIVE,1002,82583,153580,48497,20929,305589
NATIVE,1003,90799,152072,48351,20947,312169
NATIVE,1004,89706,150568,48247,20971,309492
NATIVE,1005,87871,149926,48196,20975,306968
NATIVE,1006,81413,153844,48202,20976,304435
NATIVE,1007,76067,156750,48167,20982,301966
NATIVE,1008,70033,160324,48113,20990,299460
NATIVE,1009,67152,160644,48242,20986,297024
NATIVE,1010,66346,158820,48441,21007,294614
NATIVE,1011,65570,156738,48818,21028,292154
NATIVE,1012,64835,154980,48984,21040,289839
NATIVE,1013,73095,153374,49009,21043,296521
NATIVE,1014,81254,151940,48788,21082,303064
NATIVE,1015,89452,150496,48619,21106,309673
NATIVE,1016,88417,149107,48467,21120,307111
NATIVE,1017,86663,148369,48393,21129,304554
NATIVE,1018,80501,152074,48367,21126,302068
NATIVE,1019,75096,155041,48306,21143,299586
NATIVE,1020,69159,158638,48241,21149,297187
NATIVE,1021,66330,158914,48354,21143,294741
NATIVE,1022,65565,157074,48586,21150,292375
NATIVE,1023,64780,155078,48917,21178,289953
NATIVE,1024,64004,153269,49051,21190,287514
NATIVE,1025,71971,151635,49036,21199,293841
NATIVE,1026,80125,150282,48816,21239,300462
NATIVE,1027,88199,148783,48677,21268,306927
NATIVE,1028,87203,147345,48513,21295,304356
NATIVE,1029,85395,146702,48436,21315,301848
NATIVE,1030,79216,150325,48443,21320,299304
NATIVE,1031,74055,153040,48420,21323,296838
NATIVE,1032,68124,156627,48382,21326,294459
NATIVE,1033,65298,156994,48476,21321,292089
NATIVE,1034,64532,155209,48631,21335,289707
NATIVE,1035,63782,153314,48930,21373,287399
NATIVE,1036,63027,151489,49110,21392,285018
NATIVE,1037,70853,149859,49130,21395,291237
NATIVE,1038,78696,148480,48918,21443,297537
NATIVE,1039,86714,147057,48785,21463,304019
NATIVE,1040,85727,145635,48641,21496,301499
NATIVE,1041,83927,144965,48584,21507,298983
NATIVE,1042,77876,148563,48546,21507,296492
NATIVE,1043,72699,151345,48497,21511,294052
NATIVE,1044,66959,154689,48462,21519,291629
NATIVE,1045,64176,155002,48548,21512,289238
NATIVE,1046,63456,153194,48736,21529,286915
NATIVE,1047,62714,151259,49070,21548,284591
NATIVE,1048,61996,149591,49172,21569,282328
NATIVE,1049,69676,148047,49153,21580,288456
NATIVE,1050,77430,146703,48942,21606,294681
NATIVE,1051,85156,145369,48795,21647,300967
NATIVE,1052,84194,144007,48621,21675,298497
NATIVE,1053,82462,143362,48558,21681,296063
NATIVE,1054,76323,147025,48549,21688,293585
NATIVE,1055,71336,149609,48501,21698,291144
NATIVE,1056,65607,152988,48441,21703,288739
NATIVE,1057,62881,153234,48592,21695,286402
NATIVE,1058,62199,151423,48799,21712,284133
NATIVE,1059,61470,149522,49149,21743,281884
NATIVE,1060,60804,147785,49300,21766,279655
NATIVE,1061,68472,146245,49333,21787,285837
NATIVE,1062,76145,144903,49127,21819,291994
NATIVE,1063,83737,143524,48959,21858,298078
NATIVE,1064,82738,142108,48807,21883,295536
NATIVE,1065,81021,141423,48731,21896,293071
NATIVE,1066,75176,144965,48713,21903,290757
NATIVE,1067,70172,147632,48649,21916,288369
NATIVE,1068,64624,150936,48605,21923,286088
NATIVE,1069,61881,151250,48742,21914,283787
NATIVE,1070,61192,149487,48906,21937,281522
NATIVE,1071,60454,147481,49256,21955,279146
NATIVE,1072,59723,145780,49399,21981,276883
NATIVE,1073,67017,144254,49387,21993,282651
NATIVE,1074,74601,142953,49142,22039,288735
NATIVE,1075,82116,141593,48987,22068,294764
NATIVE,1076,81193,140209,48849,22111,292362
NATIVE,1077,79488,139524,48794,22123,289929
NATIVE,1078,73775,142919,48757,22125,287576
NATIVE,1079,68923,145501,48711,22132,285267
NATIVE,1080,63367,148811,48655,22142,282975
NATIVE,1081,60752,149025,48745,22131,280653
NATIVE,1082,60009,147283,48866,22163,278321
NATIVE,1083,59280,145294,49234,22199,276007
NATIVE,1084,58621,143679,49291,22213,273804
NATIVE,1085,65887,142164,49282,22236,279569
NATIVE,1086,73095,140916,49053,22276,285340
NATIVE,1087,80569,139561,48905,22311,291346
NATIVE,1088,79673,138248,48754,22337,289012
NATIVE,1089,77987,137628,48712,22339,286666
NATIVE,1090,72290,141057,48693,22349,284389
NATIVE,1091,67484,143671,48621,22352,282128
NATIVE,1092,62111,146897,48559,22360,279927
