seed,cycle,investment_rotation_years,nursery_count,police_count,member_count,investor_count,investor_percent_earning_share,exotic_price_per_bdft,native_price_per_bdft,length(trees where ((each.type = NATIVE) and (each.state = SEEDLING))),length(trees where ((each.type = NATIVE) and (each.state = SAPLING))),length(trees where ((each.type = NATIVE) and (each.state = POLE))),length(trees where ((each.type = NATIVE) and (each.state = ADULT))),length(trees where ((each.type = EXOTIC) and (each.state = SEEDLING))),length(trees where ((each.type = EXOTIC) and (each.state = SAPLING))),length(trees where ((each.type = EXOTIC) and (each.state = POLE))),length(trees where ((each.type = EXOTIC) and (each.state = ADULT))),management_running_cost,ITP_running_earning,net_running_earning,m_partners_earning,m_independent_earning,investor_total_profit,total_investment_cost,total_investments,inv_harvested_trees,own_laborer,member_laborer,independent_laborer
10.0,0,15,1,1,15,50,0.3,90.12,98.7,25,50,54885,7400,0,0,35698,26732,45519.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
10.0,1,15,1,1,15,50,0.3,90.12,98.7,25,289,54678,7396,0,0,35434,26706,142548.11999999997,0.0,-142548.11999999997,0.0,0.0,0.0,0.0,0,0,0,0,0
10.0,2,15,1,1,15,50,0.3,90.12,98.7,25,289,54469,7390,0,0,35208,26675,142548.11999999997,0.0,-142548.11999999997,0.0,0.0,0.0,0.0,0,0,16,0,0
10.0,3,15,1,1,15,50,0.3,90.12,98.7,25,288,54266,7388,0,0,35005,26644,221580.33759999997,0.0,-221580.33759999997,0.0,0.0,0.0,0.0,0,0,0,0,0
10.0,4,15,1,1,15,50,0.3,90.12,98.7,25,286,54093,7389,0,0,34760,26621,221580.33759999997,0.0,-221580.33759999997,0.0,0.0,0.0,0.0,0,0,0,0,0
10.0,5,15,1,1,15,50,0.3,90.12,98.7,9127,286,53873,7422,0,0,34536,26596,460532.68759999995,300898.38190040045,-159634.3056995995,0.0,0.0,0.0,0.0,0,0,2,0,0
10.0,6,15,1,1,15,50,0.3,90.12,98.7,16005,286,53647,7422,0,0,34302,26559,514655.6655250498,300898.38190040045,-213757.28362464934,0.0,0.0,0.0,0.0,0,0,0,0,0
10.0,7,15,1,1,15,50,0.3,90.12,98.7,18577,721,53477,7427,0,0,34082,26533,653886.6205250497,6906051.6615730105,6252165.0410479605,0.0,0.0,0.0,3177862.2900000005,19,148,2,4,0
10.0,8,15,1,1,15,50,0.3,90.12,98.7,18099,780,53265,7702,0,0,33404,26920,1280679.9101798001,7755160.371157833,6474480.460978033,3509.6544,0.0,0.0,3345118.2000000007,20,148,19,12,0
10.0,9,15,1,1,15,50,0.3,90.12,98.7,17895,776,53032,7772,0,0,33149,26915,1456207.6487303148,7755160.371157833,6298952.722427519,22916.846524444445,0.0,0.0,3345118.2000000007,20,148,1,4,0
10.0,10,15,1,1,15,50,0.3,90.12,98.7,17682,775,52821,7768,0,0,31838,27992,1472025.6564636482,7755160.371157833,6283134.714694185,344165.65094190877,0.0,0.0,3345118.2000000007,20,148,19,12,0
10.0,11,15,1,1,15,50,0.3,90.12,98.7,17471,773,52621,7772,0,0,31030,28561,1603358.2789136483,7755160.371157833,6151802.0922441855,49638.252684999985,0.0,0.0,3345118.2000000007,20,148,20,15,0
10.0,12,15,1,1,15,50,0.3,90.12,98.7,17277,771,52442,7762,0,0,30806,28533,1766120.8271036483,8089672.191157834,6323551.364054185,62218.77948999998,0.0,0.0,3679630.020000001,22,167,20,15,0
10.0,13,15,1,1,15,50,0.3,90.12,98.7,17036,774,52171,7865,0,0,30392,28725,2059040.8327936484,8256928.101157834,6197887.2683641855,59476.86198999998,0.0,0.0,3846885.930000001,23,176,20,15,0
10.0,14,15,1,1,15,50,0.3,90.12,98.7,16837,774,51972,7873,0,0,30184,28712,2212036.1734836483,8424184.011157833,6212147.837674185,58709.12508999998,0.0,0.0,4014141.8400000012,24,186,20,14,0
10.0,15,15,1,1,15,50,0.3,90.12,98.7,16636,771,51785,7885,0,0,29969,28706,2419939.3512986484,8424184.011157833,6004244.659859184,13348.263705,0.0,0.0,4014141.8400000012,24,186,1,4,0
10.0,16,15,1,1,15,50,0.3,90.12,98.7,16431,816,51628,7882,0,0,29779,28678,2473015.1343086483,9685853.570228986,7212838.435920338,3509.6544,0.0,0.0,4515909.570000001,27,206,20,12,0
10.0,17,15,1,1,15,50,0.3,90.12,98.7,17426,815,51435,7944,0,0,29234,28987,2749066.41350569,10683301.065889059,7934234.652383368,116734.39564499998,0.0,0.0,4683165.480000001,28,206,20,15,0
10.0,18,15,1,1,15,50,0.3,90.12,98.7,25074,844,51235,7968,0,0,29033,28979,3044175.543816784,11482362.416040644,8438186.87222386,72726.14585833332,0.0,0.0,4850421.3900000015,29,206,20,13,0
10.0,19,15,1,1,15,50,0.3,90.12,98.7,32062,841,51070,7988,0,0,28826,28964,3286288.4450461585,11482362.416040644,8196073.970994486,57708.883198982985,0.0,0.0,4850421.3900000015,29,206,19,14,0
10.0,20,15,1,1,15,50,0.3,90.12,98.7,31678,838,50875,7996,0,0,28661,28934,3425361.4846961587,11482362.416040644,8057000.931344485,56470.704884999985,0.0,0.0,4850421.3900000015,29,206,20,13,0
10.0,21,15,1,1,15,50,0.3,90.12,98.7,31311,840,50677,8028,0,0,28504,28905,3628891.724041159,11482362.416040644,7853470.691999486,71289.651895,0.0,0.0,4850421.3900000015,29,206,1,3,0
10.0,22,15,1,1,15,50,0.3,90.12,98.7,30921,851,50450,8078,0,0,28317,28880,3663247.3147811587,11816874.236040644,8153626.921259485,16090.181204999999,0.0,0.0,5184933.210000002,31,225,20,15,0
10.0,23,15,1,1,15,50,0.3,90.12,98.7,30524,848,50280,8108,0,0,28110,28879,3812463.707971159,11816874.236040644,8004410.528069485,16090.181204999999,0.0,0.0,5184933.210000002,31,225,20,4,0
10.0,24,15,1,1,15,50,0.3,90.12,98.7,30168,845,50071,8110,0,0,27932,28847,3930207.392876159,12151386.056040645,8221178.663164485,49638.252684999985,0.0,0.0,5519445.030000002,33,243,20,12,0
10.0,25,15,1,1,15,50,0.3,90.12,98.7,29771,844,49915,8151,26248,0,27731,28864,4067034.281761159,12151386.056040645,8084351.774279485,59476.86198999998,0.0,0.0,5519445.030000002,33,243,19,15,0
10.0,26,15,1,1,15,50,0.3,90.12,98.7,29453,843,49673,8230,25462,0,27584,28840,4221038.472451159,12318641.966040645,8097603.493589486,63670.37092499998,0.0,0.0,5686700.940000002,34,253,20,15,0
10.0,27,15,1,1,15,50,0.3,90.12,98.7,29066,839,49478,8248,24691,0,27428,28836,4413944.201426159,12318641.966040645,7904697.764614486,63670.37092499998,0.0,0.0,5686700.940000002,34,253,1,15,0
10.0,28,15,1,1,15,50,0.3,90.12,98.7,28720,837,49291,8242,23982,0,27275,28806,4510446.178456158,12653153.786040645,8142707.607584487,67096.14295999998,0.0,0.0,6021212.760000003,36,270,20,14,0
10.0,29,15,1,1,15,50,0.3,90.12,98.7,33714,934,49139,8287,23255,0,27125,28817,4701726.867661159,13501580.536218315,8799853.668557156,90996.52383499999,0.0,0.0,6188468.670000003,37,270,20,5,0
10.0,30,15,1,1,15,50,0.3,90.12,98.7,36391,932,48957,8350,22555,0,26978,28794,4944717.081090002,13501580.536218315,8556863.455128312,24477.199074999997,0.0,0.0,6188468.670000003,37,270,20,1,0
10.0,31,15,1,1,15,50,0.3,90.12,98.7,43883,930,48781,8350,21898,0,25843,29723,5070786.539560002,14892429.571445694,9821643.031885691,767.7368999999999,0.0,0.0,6857492.310000003,41,300,20,12,0
10.0,32,15,1,1,15,50,0.3,90.12,98.7,43209,1033,48665,8431,21166,0,25138,30319,5339992.387004623,15952422.869844936,10612430.482840313,159230.90677884428,0.0,0.0,7192004.130000004,43,309,20,8,0
10.0,33,15,1,1,15,50,0.3,90.12,98.7,42619,1257,48552,8466,20529,0,24989,30313,5655477.04611915,18961682.254246835,13306205.208127685,37057.72588,0.0,0.0,7693771.860000004,46,309,5,15,0
10.0,34,15,1,1,15,50,0.3,90.12,98.7,42030,1251,48370,8590,19904,0,24861,30302,6155395.615782522,18961682.254246835,12806286.638464313,49865.17899999999,0.0,0.0,7693771.860000004,46,309,15,8,0
10.0,35,15,1,1,15,50,0.3,90.12,98.7,41520,1413,48163,8628,19343,0,24728,30255,6252638.177102522,21178020.079299755,14925381.902197234,33548.07148,0.0,0.0,8362795.500000005,50,328,9,14,0
10.0,36,15,1,1,15,50,0.3,90.12,98.7,40908,1410,48016,8729,18731,0,24614,30277,6623434.434147086,21178020.079299755,14554585.64515267,74799.30629499997,0.0,0.0,8362795.500000005,50,328,16,11,0
10.0,37,15,1,1,15,50,0.3,90.12,98.7,40411,1404,47856,8726,20796,0,24463,30251,6728489.827695419,21178020.079299755,14449530.251604337,24477.199074999997,0.0,0.0,8362795.500000005,50,328,9,2,0
10.0,38,15,1,1,15,50,0.3,90.12,98.7,39962,1401,47685,8750,20253,0,24321,30226,6776236.903945419,21178020.079299755,14401783.175354335,30122.299444999997,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,39,15,1,1,15,50,0.3,90.12,98.7,39466,1397,47441,8811,2459,17259,24024,30370,6907854.158895419,21178020.079299755,14270165.920404337,46896.33518499999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,40,15,1,1,15,50,0.3,90.12,98.7,39025,1393,47289,8814,2407,16779,23874,30339,7066797.566755419,21178020.079299755,14111222.512544338,61641.96128999998,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,41,15,1,1,15,50,0.3,90.12,98.7,45901,1392,47126,8829,2349,16319,23711,30319,7201156.739205419,21178020.079299755,13976863.340094335,66412.28842499999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,42,15,1,1,15,50,0.3,90.12,98.7,51157,1388,46920,8883,2294,15858,23577,30290,7362128.556700419,21178020.079299755,13815891.522599336,62902.634024999985,0.0,0.0,8362795.500000005,50,328,16,14,0
10.0,43,15,1,1,15,50,0.3,90.12,98.7,54421,1378,46627,9026,2234,15441,23459,30257,7547493.690905419,21178020.079299755,13630526.388394337,88831.424535,0.0,0.0,8362795.500000005,50,328,9,5,0
10.0,44,15,1,1,15,50,0.3,90.12,98.7,53764,1374,46445,9029,2185,15018,23332,30219,7627337.247200419,21178020.079299755,13550682.832099337,32864.21694499999,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,45,15,1,1,15,50,0.3,90.12,98.7,52454,2100,46295,9036,2132,14676,23196,30188,7728148.348170419,21178020.079299755,13449871.731129337,3509.6544,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,46,15,1,1,15,50,0.3,90.12,98.7,47084,6865,46130,9037,2081,14311,23065,30162,7879281.556360419,21178020.079299755,13298738.522939336,45444.74374999999,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,47,15,1,1,15,50,0.3,90.12,98.7,43739,9646,45981,9048,2036,13920,22931,30129,8013640.728810419,21178020.079299755,13164379.350489337,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,48,15,1,1,15,50,0.3,90.12,98.7,40984,11794,45800,9055,1993,13541,22796,30097,8181547.972740419,21178020.079299755,12996472.106559336,62218.77948999998,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,49,15,1,1,15,50,0.3,90.12,98.7,39864,12321,45650,9058,27825,13198,22682,30071,8345250.96023542,21178020.079299755,12832769.119064335,58709.12508999998,0.0,0.0,8362795.500000005,50,328,9,14,0
10.0,50,15,1,1,15,50,0.3,90.12,98.7,39397,12211,45502,9063,27054,12861,22545,30038,8471906.96935042,21178020.079299755,12706113.109949335,80444.406665,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,51,15,1,1,15,50,0.3,90.12,98.7,38932,12097,45354,9071,24424,14391,22392,30033,8597879.12393042,21178020.079299755,12580140.955369335,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,52,15,1,1,15,50,0.3,90.12,98.7,38523,11951,45167,9109,23749,14002,22079,30188,8706500.42457042,21178020.079299755,12471519.654729335,2932.8361999999997,0.0,0.0,8362795.500000005,50,328,15,11,0
10.0,53,15,1,1,15,50,0.3,90.12,98.7,46177,11847,45024,9111,23052,13654,21945,30161,8824085.56128042,21178020.079299755,12353934.518019335,45444.74374999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,54,15,1,1,15,50,0.3,90.12,98.7,53161,11747,44878,9119,22382,13325,21819,30116,8989250.88771042,21178020.079299755,12188769.191589335,59476.86198999998,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,55,15,1,1,15,50,0.3,90.12,98.7,58737,11611,44716,9141,21731,13007,21717,30093,9150222.70520542,21178020.079299755,12027797.374094335,59476.86198999998,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,56,15,1,1,15,50,0.3,90.12,98.7,58073,11491,44527,9186,21113,12667,21595,30063,9258844.00584542,21178020.079299755,11919176.073454335,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,57,15,1,1,15,50,0.3,90.12,98.7,57317,11455,44384,9192,20464,12355,21482,30037,9435822.12218042,21178020.079299755,11742197.957119334,82609.505965,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,58,15,1,1,15,50,0.3,90.12,98.7,55431,12552,44216,9214,19864,12067,21364,30008,9570181.294630421,21178020.079299755,11607838.784669334,28670.70801,0.0,0.0,8362795.500000005,50,328,15,1,0
10.0,59,15,1,1,15,50,0.3,90.12,98.7,51622,15573,44046,9238,19296,11765,21253,29982,9645831.34199042,21178020.079299755,11532188.737309335,3509.6544,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,60,15,1,1,15,50,0.3,90.12,98.7,47048,19378,43821,9303,18782,11470,21150,29956,9796964.55018042,21178020.079299755,11381055.529119335,45444.74374999999,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,61,15,1,1,15,50,0.3,90.12,98.7,44871,20800,43672,9313,22539,11206,21051,29929,9960667.53767542,21178020.079299755,11217352.541624336,59476.86198999998,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,62,15,1,1,15,50,0.3,90.12,98.7,44359,20596,43513,9322,21909,10946,20934,29907,10067123.739015419,21178020.079299755,11110896.340284336,59476.86198999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,63,15,1,1,15,50,0.3,90.12,98.7,43852,20373,43354,9349,4057,27933,19855,30853,10223902.04757542,21178020.079299755,10954118.031724336,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,64,15,1,1,15,50,0.3,90.12,98.7,43361,20157,43162,9404,3932,27240,19322,31254,10409267.18178042,21178020.079299755,10768752.897519335,80444.406665,0.0,0.0,8362795.500000005,50,328,15,5,0
10.0,65,15,1,1,15,50,0.3,90.12,98.7,47849,19953,42973,9447,3802,26546,18058,32403,10510078.28275042,21178020.079299755,10667941.796549335,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,66,15,1,1,15,50,0.3,90.12,98.7,55638,19769,42829,9445,3689,25806,17827,32494,10616534.48409042,21178020.079299755,10561485.595209336,767.7368999999999,0.0,0.0,8362795.500000005,50,328,16,11,0
10.0,67,15,1,1,15,50,0.3,90.12,98.7,62873,19592,42653,9470,3587,25075,17740,32447,10760732.26584542,21178020.079299755,10417287.813454336,42702.82624999999,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,68,15,1,1,15,50,0.3,90.12,98.7,62193,19391,42481,9511,3511,24451,17642,32413,10869353.56648542,21178020.079299755,10308666.512814336,61641.96128999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,69,15,1,1,15,50,0.3,90.12,98.7,61084,19604,42297,9542,3412,23858,17549,32372,11028873.79254542,21178020.079299755,10149146.286754336,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,70,15,1,1,15,50,0.3,90.12,98.7,57506,22257,42151,9556,3327,23298,17473,32336,11196781.03647542,21178020.079299755,9981239.042824335,58709.12508999998,0.0,0.0,8362795.500000005,50,328,15,14,0
10.0,71,15,1,1,15,50,0.3,90.12,98.7,54927,23955,42008,9576,3239,22715,17391,32309,11348598.09920042,21178020.079299755,9829421.980099335,83186.32416500001,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,72,15,1,1,15,50,0.3,90.12,98.7,51039,26989,41851,9604,3150,22166,17288,32286,11482957.27165042,21178020.079299755,9695062.807649335,28670.70801,0.0,0.0,8362795.500000005,50,328,16,1,0
10.0,73,15,1,1,15,50,0.3,90.12,98.7,48761,28412,41649,9662,28733,21606,17185,32238,11587951.13405542,21178020.079299755,9590068.945244335,767.7368999999999,0.0,0.0,8362795.500000005,50,328,9,11,0
10.0,74,15,1,1,15,50,0.3,90.12,98.7,48213,28121,41494,9672,27911,21087,17092,32200,11677633.29965542,21178020.079299755,9500386.779644335,42702.82624999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,75,15,1,1,15,50,0.3,90.12,98.7,47680,27837,41347,9688,24143,23493,17021,32170,11834411.608215421,21178020.079299755,9343608.471084334,59476.86198999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,76,15,1,1,15,50,0.3,90.12,98.7,47181,27577,41204,9717,23430,22891,15906,33164,12001742.03394542,21178020.079299755,9176278.045354335,61641.96128999998,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,77,15,1,1,15,50,0.3,90.12,98.7,53402,27276,41031,9779,22741,22312,14970,33993,12136101.206395421,21178020.079299755,9041918.872904334,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,78,15,1,1,15,50,0.3,90.12,98.7,58371,26980,40905,9785,22056,21735,14354,34499,12321466.340600422,21178020.079299755,8856553.738699334,83186.32416500001,0.0,0.0,8362795.500000005,50,328,16,5,0
10.0,79,15,1,1,15,50,0.3,90.12,98.7,66428,26712,40773,9789,21428,21208,14177,34564,12451632.004115421,21178020.079299755,8726388.075184334,28670.70801,0.0,0.0,8362795.500000005,50,328,9,1,0
10.0,80,15,1,1,15,50,0.3,90.12,98.7,65697,26429,40662,9806,20860,20712,14025,34587,12501544.179665422,21178020.079299755,8676475.899634333,2932.8361999999997,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,81,15,1,1,15,50,0.3,90.12,98.7,64341,26761,40496,9848,20303,20211,13875,34634,12644290.369985422,21178020.079299755,8533729.709314333,45444.74374999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,82,15,1,1,15,50,0.3,90.12,98.7,59636,30488,40372,9885,19700,19712,13742,34645,12812197.613915423,21178020.079299755,8365822.465384332,62218.77948999998,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,83,15,1,1,15,50,0.3,90.12,98.7,56316,32770,40241,9900,19154,19246,13654,34612,12946556.786365423,21178020.079299755,8231463.292934332,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,84,15,1,1,15,50,0.3,90.12,98.7,53185,34893,40057,9948,18596,18796,13591,34568,13114464.030295424,21178020.079299755,8063556.049004331,58709.12508999998,0.0,0.0,8362795.500000005,50,328,16,14,0
10.0,85,15,1,1,15,50,0.3,90.12,98.7,51679,35430,39855,10025,24543,18355,13519,34534,13298366.825565424,21178020.079299755,7879653.253734332,83186.32416500001,0.0,0.0,8362795.500000005,50,328,9,5,0
10.0,86,15,1,1,15,50,0.3,90.12,98.7,51131,35084,39632,10128,23905,17925,13436,34500,13374016.872925423,21178020.079299755,7804003.206374332,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,87,15,1,1,15,50,0.3,90.12,98.7,50542,34736,39504,10141,6113,34648,13362,34473,13472086.056395423,21178020.079299755,7705934.022904333,767.7368999999999,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,88,15,1,1,15,50,0.3,90.12,98.7,49983,34389,39398,10140,5946,33781,13302,34444,13622642.446385423,21178020.079299755,7555377.632914333,44867.925549999985,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,89,15,1,1,15,50,0.3,90.12,98.7,57567,33642,39680,10151,5795,32993,13239,34411,13757001.618835423,21178020.079299755,7421018.460464332,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,90,15,1,1,15,50,0.3,90.12,98.7,64167,33352,39529,10178,5633,32243,13158,34384,13922166.945265424,21178020.079299755,7255853.134034332,59476.86198999998,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,91,15,1,1,15,50,0.3,90.12,98.7,69522,33011,39379,10184,5464,31411,13100,34354,14083138.762760423,21178020.079299755,7094881.316539332,58709.12508999998,0.0,0.0,8362795.500000005,50,328,9,14,0
10.0,92,15,1,1,15,50,0.3,90.12,98.7,68696,32693,39242,10198,5309,30650,13014,34329,14209794.771875422,21178020.079299755,6968225.307424333,80444.406665,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,93,15,1,1,15,50,0.3,90.12,98.7,67222,33045,39113,10213,5143,29894,12949,34294,14335766.926455423,21178020.079299755,6842253.152844332,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,94,15,1,1,15,50,0.3,90.12,98.7,61925,37262,38953,10244,5007,29220,12885,34269,14444965.045295423,21178020.079299755,6733055.0340043325,3509.6544,0.0,0.0,8362795.500000005,50,328,15,11,0
10.0,95,15,1,1,15,50,0.3,90.12,98.7,57824,40269,38797,10268,4869,28520,12718,34326,14562550.182005422,21178020.079299755,6615469.897294333,45444.74374999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,96,15,1,1,15,50,0.3,90.12,98.7,53515,43509,38650,10294,4713,27819,12591,34349,14730457.425935423,21178020.079299755,6447562.653364332,62218.77948999998,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,97,15,1,1,15,50,0.3,90.12,98.7,51543,44405,38570,10310,31813,27148,12485,34365,14894160.413430423,21178020.079299755,6283859.665869333,59476.86198999998,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,98,15,1,1,15,50,0.3,90.12,98.7,50940,43957,38458,10341,30863,26501,11808,34966,15000616.614770422,21178020.079299755,6177403.464529334,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,99,15,1,1,15,50,0.3,90.12,98.7,50455,43533,38325,10364,25628,30175,11275,35405,15177594.731105423,21178020.079299755,6000425.348194333,80444.406665,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,100,15,1,1,15,50,0.3,90.12,98.7,49883,43089,38189,10380,24953,29464,11166,35424,15311953.903555423,21178020.079299755,5866066.175744332,28670.70801,0.0,0.0,8362795.500000005,50,328,15,1,0
10.0,101,15,1,1,15,50,0.3,90.12,98.7,58193,42679,38070,10382,24229,28802,11107,35393,15387603.950915422,21178020.079299755,5790416.128384333,3509.6544,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,102,15,1,1,15,50,0.3,90.12,98.7,66015,42247,37946,10404,23523,28131,11057,35354,15535995.241605422,21178020.079299755,5642024.837694334,42702.82624999999,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,103,15,1,1,15,50,0.3,90.12,98.7,72810,41839,37802,10435,22852,27504,11002,35317,15696967.059100421,21178020.079299755,5481053.020199334,59476.86198999998,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,104,15,1,1,15,50,0.3,90.12,98.7,72010,41436,37673,10448,22202,26865,10940,35281,15805588.359740421,21178020.079299755,5372431.719559334,61641.96128999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,105,15,1,1,15,50,0.3,90.12,98.7,70794,41437,37536,10483,21613,26198,10851,35295,15965108.58580042,21178020.079299755,5212911.493499335,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,106,15,1,1,15,50,0.3,90.12,98.7,66816,44165,37401,10505,20992,25597,10723,35335,16150473.720005421,21178020.079299755,5027546.359294334,83186.32416500001,0.0,0.0,8362795.500000005,50,328,15,5,0
10.0,107,15,1,1,15,50,0.3,90.12,98.7,62404,47401,37213,10583,20378,25031,10590,35378,16251284.820975421,21178020.079299755,4926735.258324334,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,108,15,1,1,15,50,0.3,90.12,98.7,57285,51375,37086,10592,19812,24478,10494,35396,16360482.93981542,21178020.079299755,4817537.139484335,3509.6544,0.0,0.0,8362795.500000005,50,328,16,11,0
10.0,109,15,1,1,15,50,0.3,90.12,98.7,54877,52559,37025,10597,26212,23939,10404,35400,16507411.891570421,21178020.079299755,4670608.187729334,42702.82624999999,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,110,15,1,1,15,50,0.3,90.12,98.7,54234,52068,36930,10604,25495,23436,10354,35365,16613868.09291042,21178020.079299755,4564151.986389335,59476.86198999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,111,15,1,1,15,50,0.3,90.12,98.7,53635,51518,36782,10639,6585,41150,10293,35344,16770646.40147042,21178020.079299755,4407373.6778293345,59476.86198999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,112,15,1,1,15,50,0.3,90.12,98.7,53063,51023,36663,10648,6399,40140,10250,35312,16937976.82720042,21178020.079299755,4240043.252099335,58709.12508999998,0.0,0.0,8362795.500000005,50,328,15,14,0
10.0,113,15,1,1,15,50,0.3,90.12,98.7,59244,50404,36659,10660,6213,39166,10200,35269,17089793.88992542,21178020.079299755,4088226.189374335,82609.505965,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,114,15,1,1,15,50,0.3,90.12,98.7,67722,49841,36567,10686,6029,38201,10152,35239,17224153.06237542,21178020.079299755,3953867.0169243366,28670.70801,0.0,0.0,8362795.500000005,50,328,16,1,0
10.0,115,15,1,1,15,50,0.3,90.12,98.7,75700,49330,36406,10728,5864,37329,10099,35215,17326415.75478042,21178020.079299755,3851604.324519336,767.7368999999999,0.0,0.0,8362795.500000005,50,328,9,11,0
10.0,116,15,1,1,15,50,0.3,90.12,98.7,74829,48744,36352,10781,5712,36481,10063,35174,17418263.019680418,21178020.079299755,3759757.0596193373,44867.925549999985,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,117,15,1,1,15,50,0.3,90.12,98.7,73494,48781,36227,10793,5556,35622,10026,35138,17577783.245740417,21178020.079299755,3600236.833559338,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,118,15,1,1,15,50,0.3,90.12,98.7,68979,52020,36100,10825,5402,34787,9978,35108,17745690.48967042,21178020.079299755,3432329.589629337,62218.77948999998,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,119,15,1,1,15,50,0.3,90.12,98.7,65266,54482,35954,10856,5241,34007,9924,35078,17880049.662120417,21178020.079299755,3297970.4171793386,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,120,15,1,1,15,50,0.3,90.12,98.7,60486,58015,35799,10891,5101,33254,9644,35276,18065414.796325415,21178020.079299755,3112605.28297434,83186.32416500001,0.0,0.0,8362795.500000005,50,328,16,5,0
10.0,121,15,1,1,15,50,0.3,90.12,98.7,57866,59372,35678,10907,33084,32426,9150,35698,18198311.629840415,21178020.079299755,2979708.4494593404,28670.70801,0.0,0.0,8362795.500000005,50,328,9,1,0
10.0,122,15,1,1,15,50,0.3,90.12,98.7,57240,58821,35541,10934,32096,31665,8816,35964,18246058.706090417,21178020.079299755,2931961.3732093386,767.7368999999999,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,123,15,1,1,15,50,0.3,90.12,98.7,56585,58273,35399,10956,26476,35637,8704,35984,18386062.978910416,21178020.079299755,2791957.100389339,42702.82624999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,124,15,1,1,15,50,0.3,90.12,98.7,55935,57698,35241,11006,25677,34822,8644,35977,18553393.404640418,21178020.079299755,2624626.674659338,61641.96128999998,0.0,0.0,8362795.500000005,50,328,15,15,0
